1.4271,0.4685
0.4769,0.7024
-1.0531,-0.8317
0.5310,0.5401
0.3971,0.7045
0.1768,0.8310
-0.0329,0.2165
0.2515,0.2163
-0.2021,-0.9832
0.0553,-0.0972
-0.3479,-0.1018
0.5077,0.5366
0.3480,0.5182
-0.5512,-0.4745
0.5859,0.8765
0.5605,0.6250
-0.0742,-0.7852
0.4229,0.6380
-0.0132,-0.1774
-0.2612,-0.3420
-0.5393,0.0323
0.8141,0.8822
-0.5143,-0.7864
-0.4815,-0.3876
-0.5430,-0.6886
1.1315,0.4133
0.0931,-0.3570
1.1285,0.2614
-0.7759,-0.4758
-0.6124,-0.0214
0.6201,0.5604
0.2858,-0.7025
-0.2004,-0.3654
0.6881,0.1416
-0.3334,-0.7258
-0.8712,-0.8810
0.3531,0.4676
-0.1589,-0.2598
0.7815,0.5142
-0.3271,-0.5411
-0.0929,0.2185
0.3636,0.9816
0.6390,0.4211
-0.6534,-0.4491
-0.3165,0.3983
1.5567,-0.0028
-0.4305,-0.5623
-0.5060,-0.3272
-0.7950,-0.8922
0.3468,0.2668
0.0037,-0.1454
0.7195,0.8350
-0.3510,-0.6184
-0.3000,-0.6592
-0.1042,-1.0433
0.1204,0.4547
-0.0247,-0.0930
1.1854,0.2898
0.1035,0.3769
0.9732,0.9913
-0.2712,-0.0627
-0.7568,-0.5963
0.7766,0.8127
-1.1729,-0.6945
-0.4978,-0.4976
0.1244,0.4688
0.2122,-0.2770
-1.1005,-0.6820
0.3575,0.4725
0.6119,0.5131
-0.6665,-0.4593
0.6732,-0.4619
0.5851,0.8189
-0.1618,-0.7848
0.4294,0.2589
1.1784,0.7221
-0.4255,-0.0554
0.4474,0.4279
-0.2189,-0.3825
-0.2177,-0.1273
0.5030,0.7652
0.0016,0.1135
0.5284,0.5657
-0.1017,-0.4172
0.2331,0.1402
0.5269,0.0714
-0.7291,-0.7569
0.4314,0.4636
-1.5145,-1.3300
1.0128,0.3777
-0.9913,-0.2208
0.8658,0.7871
0.4557,-0.2378
0.4010,-0.0032
-0.4135,-0.8534
0.1662,0.6065
-0.5729,0.0257
-0.5943,-0.7013
-0.9946,-0.5185
-0.4288,-0.5055
1.0526,0.9929
0.3055,1.2811
-0.4915,0.0270
-0.5144,-0.6432
-1.0769,-0.5606
0.0871,0.6046
0.7906,0.0472
-0.7101,-1.0201
0.7882,0.4739
-0.0684,0.5561
0.5235,0.5668
0.4038,1.1551
-0.0604,-0.6340
0.7304,0.8358
1.0136,0.3458
-0.2259,0.0256
-0.1637,-0.0501
-0.1814,-0.5972
-0.4562,0.0000
-0.3774,-0.1039
0.8216,0.4529
0.3434,0.4898
-0.5212,-0.9485
-0.2798,-0.4912
0.8615,0.3732
0.0351,0.1387
-0.6109,-0.3170
1.0453,1.0861
0.3421,0.2651
0.0871,0.8287
0.5424,0.3798
0.2457,0.4928
-0.3161,-0.6141
1.2827,0.6759
-0.2570,-0.5881
-0.1462,-0.4192
0.1557,-0.0804
-0.0800,0.1536
0.4784,0.1948
0.0672,-0.5994
0.0952,0.1846
-0.4533,-0.5787
-0.3804,-1.3107
0.2439,-0.5060
-0.5756,-1.0710
-0.6194,-0.7260
0.4496,0.1829
-0.4007,0.0720
-0.1292,-0.2400
-0.1546,-0.1733
0.6708,0.3842
0.5916,0.9695
0.1044,-0.0463
0.8764,0.7480
0.5180,0.6250
0.0702,0.1588
0.9472,0.6489
0.6481,0.6225
-0.4742,-0.3828
-0.4899,-0.8589
0.7229,0.3019
-0.2031,-0.4489
-0.5137,-0.3188
-0.1800,0.2340
-0.1317,-0.4095
-0.2416,-0.4553
