0.2135,-0.9968
2.0929,2.0995
2.9080,-3.3411
-0.0862,-4.0287
2.1587,1.9732
1.5076,-0.1210
2.3489,2.3859
0.5159,5.3712
0.9739,1.7075
0.8846,2.0111
0.9592,-0.0020
1.8650,-1.1209
1.7418,-0.3828
1.1908,-0.0978
1.7305,1.2009
1.9930,-3.9893
0.7524,-1.9303
2.2447,-1.8864
0.5074,-0.4013
1.5802,1.1123
-0.3430,4.0368
1.6147,3.6275
2.3303,-0.2249
3.0517,-1.7800
1.0484,-1.4537
3.1192,1.5270
2.5344,-1.1970
-1.0396,1.4475
1.2614,-1.7359
1.3073,1.6833
0.7350,-1.7019
2.4083,1.8669
1.8205,0.9719
0.8023,-0.4324
1.1221,-0.7630
2.3910,-2.8541
2.4597,-2.9753
1.9750,-5.0302
3.5918,-2.6124
-0.0988,-0.7539
-0.2328,-2.2150
1.7030,0.6256
0.8335,-1.6905
1.7283,0.4752
-0.0905,-1.8375
0.6861,4.8834
0.3045,0.1662
0.1940,0.5325
1.6452,-1.5255
2.9384,-4.9856
0.7491,-0.3277
2.9646,1.4038
1.2520,-1.7101
1.9620,0.7477
1.0030,-1.0083
2.9607,-2.1492
1.3571,-1.2659
-0.9274,3.7097
2.5452,0.9348
0.1414,2.6321
2.1674,3.5581
0.4987,-0.7693
1.0364,1.7903
2.0511,0.9473
3.0952,-0.0471
2.2844,3.2249
1.3467,1.6793
1.6234,0.4958
1.8224,-1.0809
0.5115,-3.6169
2.0341,-0.5324
1.3804,1.5380
0.7560,0.1534
1.6163,0.1572
-0.1087,2.1262
1.4868,0.6984
-0.9624,1.5109
1.8004,-1.2480
1.0752,-0.8427
-0.1555,1.1921
1.2845,-2.7800
0.8622,-5.2693
2.2071,-1.6139
2.5841,0.1839
0.5699,4.7420
-0.1727,-0.0175
-0.2944,4.2443
1.7976,-1.3685
2.0410,-0.8261
0.9450,-1.7154
0.4894,1.9418
1.5382,-2.1284
2.8051,3.0015
0.1104,-0.9414
1.1052,3.0991
1.9248,0.1799
0.0219,-3.7191
1.4003,-2.8172
0.9578,0.2309
1.2980,-0.9613
