-0.4356,1.5493
-1.2058,-1.1881
-2.1519,3.6406
-0.4265,1.0494
-1.7380,1.3719
-1.7297,-1.8026
-2.4027,4.2720
-0.9038,0.6403
-2.2649,-3.1682
-1.1316,-1.0050
-3.2654,1.4759
-2.0443,-1.0508
-1.8523,-3.0642
-2.1197,-0.3076
-0.1909,-1.2935
-1.9149,-2.6829
-1.5546,0.5431
-1.5698,0.6791
-2.9720,3.3492
-3.1760,0.6713
-0.7250,-1.1011
-2.1661,-0.5730
-3.4165,-1.6296
-2.2645,0.1070
-1.0873,-0.8557
-0.8221,0.9277
-1.1993,0.8332
-1.0026,0.3833
-0.7299,-2.5687
-2.9245,-2.0134
-0.6566,0.0836
-0.6181,-1.5146
-1.2853,4.5577
-2.6015,-3.6008
-2.5846,0.3526
-0.4878,-0.5276
-0.4615,-1.6678
0.1203,0.4415
-2.2898,-1.7645
-2.4832,1.7130
-1.7663,-1.8514
-1.6659,-1.8281
-0.1817,-2.6553
-1.7656,3.2235
-2.8608,-1.1237
-1.5831,0.5521
-2.6229,-0.4553
-1.4962,0.3684
-0.8810,0.1657
-0.5577,0.9041
-1.4430,0.2028
-3.4619,-0.7315
-1.9442,-0.1821
0.1396,1.4789
-2.1469,1.8807
-1.2427,-0.0579
-0.6566,-1.8574
-1.9704,1.4901
-1.3031,4.9762
-0.9471,1.3838
-0.1205,-1.8834
-1.9859,0.7700
0.3768,-0.5578
-1.5553,-1.9659
-1.9475,3.2415
-1.4822,-6.1037
-0.4482,-0.0969
-1.6066,0.6364
-1.7405,-1.2710
-1.9115,-2.0575
-1.7852,3.2828
-0.1030,0.0390
0.0948,-4.0945
-1.1346,-2.2586
-1.8100,-4.7112
0.0777,-1.1225
-0.0015,-0.1759
-1.4301,2.1476
-0.5598,-0.6238
0.0320,-2.9575
-1.5781,-0.0880
-1.6280,-1.5997
-1.3125,-1.7303
-0.3968,-0.2380
-2.4125,-0.4297
-2.1392,0.0146
-1.2645,-2.0789
-2.5465,1.6657
-0.4155,-1.4934
1.2383,0.6986
0.0168,0.9680
0.1422,-2.0157
0.1669,2.0069
-2.4071,-5.3522
-1.7609,0.0336
-1.3203,-2.8865
-1.3460,0.2130
-1.8445,-1.0469
-0.3830,1.9372
-1.3194,-1.3515
